Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
184,1420195652.173913,-1.031644440e+02
185,1420200000.000000,-1.031773911e+02
186,1420204347.826087,-1.031792297e+02
187,1420208695.652174,-1.032448425e+02
188,1420213043.478261,-1.032337570e+02
189,1420217391.304348,-1.032813721e+02
190,1420221739.130435,-1.032683105e+02
191,1420226086.956522,-1.033179855e+02
192,1420230434.782609,-1.034194336e+02
193,1420234782.608696,-1.034618988e+02
194,1420239130.434783,-1.035055466e+02
195,1420243478.260870,-1.035902176e+02
196,1420247826.086957,-1.036825333e+02
197,1420252173.913043,-1.037621078e+02
198,1420256521.739130,-1.039329758e+02
199,1420260869.565217,-1.039293365e+02
200,1420265217.391304,-1.040276566e+02
201,1420269565.217391,-1.041090927e+02
202,1420273913.043478,-1.042670288e+02
203,1420278260.869565,-1.042543411e+02
204,1420282608.695652,-1.043738403e+02
205,1420286956.521739,-1.044437256e+02
206,1420291304.347826,-1.044911880e+02
207,1420295652.173913,-1.044726563e+02
208,1420300000.000000,-1.045606384e+02
209,1420304347.826087,-1.046296921e+02
210,1420308695.652174,-1.045479355e+02
211,1420313043.478261,-1.045691757e+02
212,1420317391.304348,-1.045895157e+02
213,1420321739.130435,-1.046522141e+02
214,1420326086.956522,-1.046695862e+02
215,1420330434.782609,-1.047544250e+02
216,1420334782.608696,-1.047027664e+02
217,1420339130.434783,-1.046409454e+02
218,1420343478.260870,-1.047521210e+02
219,1420347826.086957,-1.048351746e+02
220,1420352173.913043,-1.046735229e+02
221,1420356521.739130,-1.047359314e+02
222,1420360869.565217,-1.048023605e+02
223,1420365217.391304,-1.047791519e+02
224,1420369565.217391,-1.046633835e+02
225,1420373913.043478,-1.047035065e+02
226,1420378260.869565,-1.047500992e+02
227,1420382608.695652,-1.047340317e+02
228,1420386956.521739,-1.046933746e+02
229,1420391304.347826,-1.047261505e+02
230,1420395652.173913,-1.047243423e+02
231,1420400000.000000,-1.047710114e+02
232,1420404347.826087,-1.047827072e+02
233,1420408695.652174,-1.047322083e+02
234,1420413043.478261,-1.048060837e+02
235,1420417391.304348,-1.047990265e+02
236,1420421739.130435,-1.048186722e+02
237,1420426086.956522,-1.048097000e+02
238,1420430434.782609,-1.047037430e+02
239,1420434782.608696,-1.047724304e+02
240,1420439130.434783,-1.048297272e+02
241,1420443478.260870,-1.049056015e+02
242,1420447826.086957,-1.048237076e+02
243,1420452173.913043,-1.048541565e+02
244,1420456521.739130,-1.048597488e+02
245,1420460869.565217,-1.048033600e+02
246,1420465217.391304,-1.048335342e+02
247,1420469565.217391,-1.047973022e+02
248,1420473913.043478,-1.047616425e+02
249,1420478260.869565,-1.048440475e+02
250,1420482608.695652,-1.048647614e+02
251,1420486956.521739,-1.049171295e+02
252,1420491304.347826,-1.048063354e+02
253,1420495652.173913,-1.048064575e+02
254,1420500000.000000,-1.047885513e+02
255,1420504347.826087,-1.048223190e+02
256,1420508695.652174,-1.049130173e+02
257,1420513043.478261,-1.048736801e+02
258,1420517391.304348,-1.048811035e+02
259,1420521739.130435,-1.048391647e+02
260,1420526086.956522,-1.048238754e+02
261,1420530434.782609,-1.048010635e+02
262,1420534782.608696,-1.048190994e+02
263,1420539130.434783,-1.049465561e+02
264,1420543478.260870,-1.049186859e+02
265,1420547826.086957,-1.049267349e+02
266,1420552173.913043,-1.048844833e+02
267,1420556521.739130,-1.048963852e+02
268,1420560869.565217,-1.048513565e+02
269,1420565217.391304,-1.047812119e+02
270,1420569565.217391,-1.048482056e+02
271,1420573913.043478,-1.048830185e+02
272,1420578260.869565,-1.047671890e+02
273,1420582608.695652,-1.048389740e+02
274,1420586956.521739,-1.048645935e+02
275,1420591304.347826,-1.048330078e+02
276,1420595652.173913,-1.047774429e+02
277,1420600000.000000,-1.047798843e+02
278,1420604347.826087,-1.047746048e+02
279,1420608695.652174,-1.047578583e+02
280,1420613043.478261,-1.048722534e+02
281,1420617391.304348,-1.048349228e+02
282,1420621739.130435,-1.047844925e+02
283,1420626086.956522,-1.048382187e+02
284,1420630434.782609,-1.048715591e+02
285,1420634782.608696,-1.048244629e+02
286,1420639130.434783,-1.047976227e+02
287,1420643478.260870,-1.047766495e+02
288,1420647826.086957,-1.048451843e+02
289,1420652173.913043,-1.048500824e+02
290,1420656521.739130,-1.048789139e+02
291,1420660869.565217,-1.049008636e+02
292,1420665217.391304,-1.048512421e+02
293,1420669565.217391,-1.048874435e+02
294,1420673913.043478,-1.048484116e+02
295,1420678260.869565,-1.049101257e+02
296,1420682608.695652,-1.048461533e+02
297,1420686956.521739,-1.048906708e+02
298,1420691304.347826,-1.048630829e+02
299,1420695652.173913,-1.048806000e+02
300,1420700000.000000,-1.048438187e+02
301,1420704347.826087,-1.047993927e+02
302,1420708695.652174,-1.047770920e+02
303,1420713043.478261,-1.047361221e+02
304,1420717391.304348,-1.048532410e+02
305,1420721739.130435,-1.048400192e+02
306,1420726086.956522,-1.048492661e+02
307,1420730434.782609,-1.049281921e+02
308,1420734782.608696,-1.048823166e+02
309,1420739130.434783,-1.049128189e+02
310,1420743478.260870,-1.049877319e+02
311,1420747826.086957,-1.048864059e+02
312,1420752173.913043,-1.047833557e+02
313,1420756521.739130,-1.048590240e+02
314,1420760869.565217,-1.049080429e+02
315,1420765217.391304,-1.048427124e+02
316,1420769565.217391,-1.048598022e+02
317,1420773913.043478,-1.049196930e+02
318,1420778260.869565,-1.048718491e+02
319,1420782608.695652,-1.049269562e+02
320,1420786956.521739,-1.048455658e+02
321,1420791304.347826,-1.048656693e+02
322,1420795652.173913,-1.049936066e+02
323,1420800000.000000,-1.049918137e+02
324,1420804347.826087,-1.049800720e+02
325,1420808695.652174,-1.049260712e+02
326,1420813043.478261,-1.049549789e+02
327,1420817391.304348,-1.049102631e+02
328,1420821739.130435,-1.049097977e+02
329,1420826086.956522,-1.049581985e+02
330,1420830434.782609,-1.049876022e+02
331,1420834782.608696,-1.048612518e+02
332,1420839130.434783,-1.049304276e+02
333,1420843478.260870,-1.049266586e+02
334,1420847826.086957,-1.049750061e+02
335,1420852173.913043,-1.049107513e+02
336,1420856521.739130,-1.049763489e+02
337,1420860869.565217,-1.049562302e+02
338,1420865217.391304,-1.048915863e+02
339,1420869565.217391,-1.048739853e+02
340,1420873913.043478,-1.049131622e+02
341,1420878260.869565,-1.049574127e+02
342,1420882608.695652,-1.049476929e+02
343,1420886956.521739,-1.050091248e+02
344,1420891304.347826,-1.049475327e+02
345,1420895652.173913,-1.050387192e+02
346,1420900000.000000,-1.049563675e+02
347,1420904347.826087,-1.049837952e+02
348,1420908695.652174,-1.049054489e+02
349,1420913043.478261,-1.049250183e+02
350,1420917391.304348,-1.049980698e+02
351,1420921739.130435,-1.049321976e+02
352,1420926086.956522,-1.047969284e+02
353,1420930434.782609,-1.047943573e+02
354,1420934782.608696,-1.048705444e+02
355,1420939130.434783,-1.048817215e+02
356,1420943478.260870,-1.049269714e+02
357,1420947826.086957,-1.049489975e+02
358,1420952173.913043,-1.049878540e+02
359,1420956521.739130,-1.049217453e+02
360,1420960869.565217,-1.049938431e+02
361,1420965217.391304,-1.050390167e+02
362,1420969565.217391,-1.049868393e+02
363,1420973913.043478,-1.049926834e+02
364,1420978260.869565,-1.049378891e+02
365,1420982608.695652,-1.049932938e+02
366,1420986956.521739,-1.049668121e+02
367,1420991304.347826,-1.050344162e+02
368,1420995652.173913,-1.049558334e+02
369,1421000000.000000,-1.049619293e+02
370,1421004347.826087,-1.050252457e+02
371,1421008695.652174,-1.050457001e+02
372,1421013043.478261,-1.049850311e+02
373,1421017391.304348,-1.049634781e+02
374,1421021739.130435,-1.050330734e+02
375,1421026086.956522,-1.050081558e+02
376,1421030434.782609,-1.050265656e+02
377,1421034782.608696,-1.049549789e+02
378,1421039130.434783,-1.049901810e+02
379,1421043478.260870,-1.050582199e+02
380,1421047826.086957,-1.050155640e+02
381,1421052173.913043,-1.050818634e+02
382,1421056521.739130,-1.049982834e+02
383,1421060869.565217,-1.049864120e+02
384,1421065217.391304,-1.049577026e+02
385,1421069565.217391,-1.049252701e+02
386,1421073913.043478,-1.050242844e+02
387,1421078260.869565,-1.050518646e+02
388,1421082608.695652,-1.048892822e+02
389,1421086956.521739,-1.049263458e+02
390,1421091304.347826,-1.049474487e+02
391,1421095652.173913,-1.050874939e+02
392,1421100000.000000,-1.050413971e+02
393,1421104347.826087,-1.049796143e+02
394,1421108695.652174,-1.050544052e+02
395,1421113043.478261,-1.050463791e+02
396,1421117391.304348,-1.050704956e+02
397,1421121739.130435,-1.051439209e+02
398,1421126086.956522,-1.051298370e+02
399,1421130434.782609,-1.052197723e+02
400,1421134782.608696,-1.051263580e+02
401,1421139130.434783,-1.050597763e+02
402,1421143478.260870,-1.050531693e+02
403,1421147826.086957,-1.050829163e+02
404,1421152173.913043,-1.050234909e+02
405,1421156521.739130,-1.051496735e+02
406,1421160869.565217,-1.050427628e+02
407,1421165217.391304,-1.050495148e+02
408,1421169565.217391,-1.050444336e+02
409,1421173913.043478,-1.050999908e+02
410,1421178260.869565,-1.049785233e+02
411,1421182608.695652,-1.049028091e+02
412,1421186956.521739,-1.049809494e+02
413,1421191304.347826,-1.049422989e+02
414,1421195652.173913,-1.049544678e+02
415,1421200000.000000,-1.050431442e+02
416,1421204347.826087,-1.051114502e+02
417,1421208695.652174,-1.050686035e+02
418,1421213043.478261,-1.050227127e+02
419,1421217391.304348,-1.050917435e+02
420,1421221739.130435,-1.050623550e+02
421,1421226086.956522,-1.050830154e+02
422,1421230434.782609,-1.051175690e+02
423,1421234782.608696,-1.051150284e+02
424,1421239130.434783,-1.051097641e+02
425,1421243478.260870,-1.051067581e+02
426,1421247826.086957,-1.051464157e+02
427,1421252173.913043,-1.051277008e+02
428,1421256521.739130,-1.051202621e+02
429,1421260869.565217,-1.050904617e+02
430,1421265217.391304,-1.050004120e+02
431,1421269565.217391,-1.049715805e+02
432,1421273913.043478,-1.050144501e+02
433,1421278260.869565,-1.050142288e+02
434,1421282608.695652,-1.050883331e+02
435,1421286956.521739,-1.050934677e+02
436,1421291304.347826,-1.050421371e+02
437,1421295652.173913,-1.050333557e+02
438,1421300000.000000,-1.050955811e+02
439,1421304347.826087,-1.049908829e+02
440,1421308695.652174,-1.049765167e+02
441,1421313043.478261,-1.049278488e+02
442,1421317391.304348,-1.049790955e+02
443,1421321739.130435,-1.049490738e+02
444,1421326086.956522,-1.049451981e+02
445,1421330434.782609,-1.051060486e+02
446,1421334782.608696,-1.050650940e+02
447,1421339130.434783,-1.051348190e+02
448,1421343478.260870,-1.050470352e+02
449,1421347826.086957,-1.050956268e+02
450,1421352173.913043,-1.050616989e+02
451,1421356521.739130,-1.050142899e+02
452,1421360869.565217,-1.050071869e+02
453,1421365217.391304,-1.049929733e+02
454,1421369565.217391,-1.050593414e+02
455,1421373913.043478,-1.050660019e+02
456,1421378260.869565,-1.050681381e+02
457,1421382608.695652,-1.049958191e+02
458,1421386956.521739,-1.050331039e+02
459,1421391304.347826,-1.050681686e+02
460,1421395652.173913,-1.049750061e+02
461,1421400000.000000,-1.050665588e+02
ÿ
