Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
Center Frequency:,1420400000.000000,Hz
Span:,2000000.000000,Hz
Resolution Bandwidth:,30000.000000,Hz
Video Bandwidth:,30000.000000,Hz
Reference Level:,-100.000000,dBm
Sweep Time:,1.000000,s
Num Points:,461
Units,Hz,dBm
No.,Frequecncy(Hz),Amplitude(dBm)
275,1420591304.347826,-1.048652573e+02
276,1420595652.173913,-1.047867508e+02
277,1420600000.000000,-1.047994614e+02
278,1420604347.826087,-1.048090591e+02
279,1420608695.652174,-1.048183823e+02
280,1420613043.478261,-1.047231750e+02
281,1420617391.304348,-1.048048096e+02
282,1420621739.130435,-1.047730560e+02
283,1420626086.956522,-1.048201904e+02
284,1420630434.782609,-1.048143539e+02
285,1420634782.608696,-1.048467102e+02
286,1420639130.434783,-1.049116974e+02
287,1420643478.260870,-1.048512039e+02
288,1420647826.086957,-1.048007050e+02
289,1420652173.913043,-1.048278580e+02
290,1420656521.739130,-1.047958984e+02
291,1420660869.565217,-1.048229599e+02
292,1420665217.391304,-1.048270645e+02
293,1420669565.217391,-1.048530350e+02
294,1420673913.043478,-1.048027115e+02
295,1420678260.869565,-1.047543411e+02
296,1420682608.695652,-1.048157730e+02
297,1420686956.521739,-1.048917694e+02
298,1420691304.347826,-1.048470001e+02
299,1420695652.173913,-1.049275284e+02
300,1420700000.000000,-1.048644562e+02
301,1420704347.826087,-1.049347687e+02
302,1420708695.652174,-1.049442596e+02
303,1420713043.478261,-1.048336411e+02
304,1420717391.304348,-1.048168564e+02
305,1420721739.130435,-1.048745728e+02
306,1420726086.956522,-1.048228073e+02
307,1420730434.782609,-1.048464203e+02
308,1420734782.608696,-1.048996582e+02
309,1420739130.434783,-1.049200897e+02
310,1420743478.260870,-1.048596649e+02
311,1420747826.086957,-1.048661270e+02
312,1420752173.913043,-1.048568726e+02
313,1420756521.739130,-1.048848495e+02
314,1420760869.565217,-1.048522644e+02
315,1420765217.391304,-1.048806763e+02
316,1420769565.217391,-1.048495636e+02
317,1420773913.043478,-1.048457718e+02
318,1420778260.869565,-1.049580078e+02
319,1420782608.695652,-1.049181595e+02
320,1420786956.521739,-1.048827286e+02
321,1420791304.347826,-1.049014664e+02
322,1420795652.173913,-1.048763580e+02
323,1420800000.000000,-1.048332062e+02
324,1420804347.826087,-1.048588562e+02
325,1420808695.652174,-1.048035126e+02
326,1420813043.478261,-1.048553314e+02
327,1420817391.304348,-1.049465714e+02
328,1420821739.130435,-1.048888397e+02
329,1420826086.956522,-1.048593521e+02
330,1420830434.782609,-1.049035187e+02
331,1420834782.608696,-1.049722443e+02
332,1420839130.434783,-1.048850021e+02
333,1420843478.260870,-1.049177246e+02
334,1420847826.086957,-1.049649734e+02
335,1420852173.913043,-1.048855896e+02
336,1420856521.739130,-1.048917770e+02
337,1420860869.565217,-1.048421555e+02
338,1420865217.391304,-1.048896561e+02
339,1420869565.217391,-1.048297729e+02
340,1420873913.043478,-1.048056946e+02
341,1420878260.869565,-1.048212280e+02
342,1420882608.695652,-1.048492889e+02
343,1420886956.521739,-1.048460541e+02
344,1420891304.347826,-1.048190918e+02
345,1420895652.173913,-1.049501648e+02
346,1420900000.000000,-1.048540649e+02
347,1420904347.826087,-1.048630600e+02
348,1420908695.652174,-1.047595596e+02
349,1420913043.478261,-1.048971558e+02
350,1420917391.304348,-1.049082184e+02
351,1420921739.130435,-1.047566605e+02
352,1420926086.956522,-1.047252350e+02
353,1420930434.782609,-1.047691040e+02
354,1420934782.608696,-1.048829803e+02
355,1420939130.434783,-1.048095856e+02
356,1420943478.260870,-1.048579025e+02
357,1420947826.086957,-1.048291168e+02
358,1420952173.913043,-1.048415909e+02
359,1420956521.739130,-1.048488617e+02
360,1420960869.565217,-1.049316254e+02
361,1420965217.391304,-1.048929901e+02
362,1420969565.217391,-1.049272003e+02
363,1420973913.043478,-1.048176575e+02
364,1420978260.869565,-1.048146896e+02
365,1420982608.695652,-1.048887787e+02
366,1420986956.521739,-1.048022995e+02
367,1420991304.347826,-1.048322449e+02
368,1420995652.173913,-1.048409500e+02
369,1421000000.000000,-1.049487839e+02
370,1421004347.826087,-1.048781052e+02
371,1421008695.652174,-1.048475876e+02
372,1421013043.478261,-1.048844757e+02
373,1421017391.304348,-1.048574982e+02
374,1421021739.130435,-1.049571304e+02
375,1421026086.956522,-1.048941574e+02
376,1421030434.782609,-1.049688339e+02
377,1421034782.608696,-1.049236221e+02
378,1421039130.434783,-1.048483810e+02
379,1421043478.260870,-1.049578934e+02
380,1421047826.086957,-1.049503174e+02
381,1421052173.913043,-1.048498611e+02
382,1421056521.739130,-1.049519653e+02
383,1421060869.565217,-1.049646683e+02
384,1421065217.391304,-1.049243927e+02
385,1421069565.217391,-1.049897614e+02
386,1421073913.043478,-1.050387192e+02
387,1421078260.869565,-1.050314407e+02
388,1421082608.695652,-1.049799423e+02
389,1421086956.521739,-1.049460983e+02
390,1421091304.347826,-1.050245438e+02
391,1421095652.173913,-1.050098648e+02
392,1421100000.000000,-1.049342270e+02
393,1421104347.826087,-1.050105972e+02
394,1421108695.652174,-1.049547195e+02
395,1421113043.478261,-1.050089874e+02
396,1421117391.304348,-1.049623795e+02
397,1421121739.130435,-1.050320892e+02
398,1421126086.956522,-1.049937973e+02
399,1421130434.782609,-1.049069519e+02
400,1421134782.608696,-1.050296402e+02
401,1421139130.434783,-1.049954529e+02
402,1421143478.260870,-1.049905930e+02
403,1421147826.086957,-1.050182114e+02
