Title:,Trace 1
Model:,N9320B
Serial Number:,CN03230304
Center Frequency:,1420400000.000000,Hz
Span:,2000000.000000,Hz
Resolution Bandwidth:,30000.000000,Hz
Video Bandwidth:,30000.000000,Hz
Reference Level:,-100.000000,dBm
Sweep Time:,1.000000,s
Num Points:,461
Units,Hz,dBm
No.,Frequecncy(Hz),Amplitude(dBm)
397,1421121739.130435,-1.046206894e+02
398,1421126086.956522,-1.046669769e+02
399,1421130434.782609,-1.046061859e+02
400,1421134782.608696,-1.046296997e+02
401,1421139130.434783,-1.045921783e+02
402,1421143478.260870,-1.046967926e+02
403,1421147826.086957,-1.045995789e+02
404,1421152173.913043,-1.045562973e+02
405,1421156521.739130,-1.045728607e+02
406,1421160869.565217,-1.044639969e+02
407,1421165217.391304,-1.044794617e+02
408,1421169565.217391,-1.045063553e+02
409,1421173913.043478,-1.045419922e+02
410,1421178260.869565,-1.045322876e+02
411,1421182608.695652,-1.045483246e+02
412,1421186956.521739,-1.045464020e+02
413,1421191304.347826,-1.046101151e+02
414,1421195652.173913,-1.046466370e+02
415,1421200000.000000,-1.045407715e+02
416,1421204347.826087,-1.045478897e+02
417,1421208695.652174,-1.045726929e+02
418,1421213043.478261,-1.045948181e+02
419,1421217391.304348,-1.046079254e+02
420,1421221739.130435,-1.046224213e+02
421,1421226086.956522,-1.046716537e+02
422,1421230434.782609,-1.046574402e+02
423,1421234782.608696,-1.045294113e+02
424,1421239130.434783,-1.045544510e+02
425,1421243478.260870,-1.045483322e+02
426,1421247826.086957,-1.044813232e+02
427,1421252173.913043,-1.045343170e+02
428,1421256521.739130,-1.045245285e+02
429,1421260869.565217,-1.045145035e+02
430,1421265217.391304,-1.045020065e+02
431,1421269565.217391,-1.046056519e+02
432,1421273913.043478,-1.046542740e+02
433,1421278260.869565,-1.046022339e+02
434,1421282608.695652,-1.045564804e+02
435,1421286956.521739,-1.045505600e+02
436,1421291304.347826,-1.046043015e+02
437,1421295652.173913,-1.045551682e+02
438,1421300000.000000,-1.045793457e+02
439,1421304347.826087,-1.045948410e+02
440,1421308695.652174,-1.045470428e+02
441,1421313043.478261,-1.045755844e+02
442,1421317391.304348,-1.045672226e+02
443,1421321739.130435,-1.046483002e+02
444,1421326086.956522,-1.045278168e+02
445,1421330434.782609,-1.045402603e+02
446,1421334782.608696,-1.044253464e+02
447,1421339130.434783,-1.045134125e+02
448,1421343478.260870,-1.045457001e+02
449,1421347826.086957,-1.045556564e+02
450,1421352173.913043,-1.046211395e+02
451,1421356521.739130,-1.046359863e+02
452,1421360869.565217,-1.047265244e+02
453,1421365217.391304,-1.046421204e+02
454,1421369565.217391,-1.046729813e+02
455,1421373913.043478,-1.046585312e+02
456,1421378260.869565,-1.047287674e+02
457,1421382608.695652,-1.047166290e+02
458,1421386956.521739,-1.046922302e+02
459,1421391304.347826,-1.046371994e+02
460,1421395652.173913,-1.046947174e+02
461,1421400000.000000,-1.046915817e+02
ÿ
